recipe_code_main,l1_2w_aor,l1_2w_aor_expected,l1_rar
RBP154873,1.3893947509373326,1.3709335063344696,0.013466185280002207
RBP155095,1.3536036036036037,1.3662141897243902,-0.009230314115922456
RBP155271,1.2899159663865547,1.3029029337360598,-0.009967716714141761
RBP155818,1.1832669322709164,1.2012747577751641,-0.014990596770383613
RBP156195,1.3106259097525472,1.269050099411797,0.03276136250256845
RBP156195-SP-1,1.2664092664092663,1.2654997711485374,0.0007186846504947386
RBP156195-SP-2,1.2658227848101267,1.3091981159101678,-0.03313122022780057
RBP156195-SP-3,1.4024390243902438,1.3068471596124012,0.07314693541224404
RBP156374,1.299827437446074,1.3246010348098027,-0.018702686101468857
RBP156405,1.3281412253374871,1.304855633091852,0.017845339863736376
RBP156405-SP-1,1.4285714285714286,1.6483702737940027,-0.13334312606637222
RBP156405-SP-2,1.2777777777777777,1.3024033287713348,-0.018907776454155978
RBP156406,1.2509188105579685,1.2348486027385719,0.013013909384322231
RBP156407,1.3801431127012522,1.3661071114969083,0.010274451458615053
RBP156681,1.3126903553299492,1.2792066679110625,0.02617535403686211
